,index,name,full_name,score
1427,433,3018.pdf,train/3018.pdf,0.19209748816174604
1428,1313,2366.pdf,train/2366.pdf,0.19188937799343916
1429,498,2924.pdf,train/2924.pdf,0.19188741677446286
1430,376,2064.pdf,train/2064.pdf,0.19184684198727986
1431,2381,3217.pdf,train/3217.pdf,0.19172004418246671
1432,512,588.pdf,train/588.pdf,0.19169793326063078
1433,2239,1991.pdf,train/1991.pdf,0.19165160667604153
1434,2726,2325.pdf,train/2325.pdf,0.19161547599298243
1435,2670,1215.pdf,train/1215.pdf,0.19160705929339109
1436,2061,2959.pdf,train/2959.pdf,0.19153269880641688
1437,1061,2205.pdf,train/2205.pdf,0.19150948902761286
1438,1198,3324.pdf,train/3324.pdf,0.19149224160600437
1439,1207,3318.pdf,train/3318.pdf,0.19140742026364263
1440,1301,462.pdf,train/462.pdf,0.1913678147853177
1441,629,1802.pdf,train/1802.pdf,0.19136213262188095
1442,1533,679.pdf,train/679.pdf,0.19127866736827837
1443,533,561.pdf,train/561.pdf,0.19127690753128404
1444,840,1253.pdf,train/1253.pdf,0.19124734378051558
1445,975,1126.pdf,train/1126.pdf,0.19124343845767744
1446,2801,3629.pdf,train/3629.pdf,0.1911798464670605
1447,2782,1599.pdf,train/1599.pdf,0.19117457591735917
1448,1079,3319.pdf,train/3319.pdf,0.19115639140747745
1449,1498,1676.pdf,train/1676.pdf,0.19110026702128663
1450,2756,2872.pdf,train/2872.pdf,0.19108615214951571
1451,2333,1818.pdf,train/1818.pdf,0.19108050433479248
1452,2491,2680.pdf,train/2680.pdf,0.19101465152661495
1453,99,1807.pdf,train/1807.pdf,0.1909589354793024
1454,2212,3599.pdf,train/3599.pdf,0.19092704830802074
1455,113,808.pdf,train/808.pdf,0.19090758798376833
1456,214,2854.pdf,train/2854.pdf,0.19086941505024993
1457,860,1079.pdf,train/1079.pdf,0.1908437668279226
1458,375,947.pdf,train/947.pdf,0.1908213007228329
1459,2385,1366.pdf,train/1366.pdf,0.1908022739927274
1460,2470,2910.pdf,train/2910.pdf,0.1907331605669542
1461,2669,3402.pdf,train/3402.pdf,0.19071695362904206
1462,281,189.pdf,train/189.pdf,0.1906947618218986
1463,1964,1458.pdf,train/1458.pdf,0.19069344019219547
1464,2224,975.pdf,train/975.pdf,0.19063249958288753
1465,1863,2769.pdf,train/2769.pdf,0.19053583123626336
1466,2374,1428.pdf,train/1428.pdf,0.19044754829440155
1467,1423,724.pdf,train/724.pdf,0.19042323721461019
1468,334,2262.pdf,train/2262.pdf,0.19042070739234035
1469,1918,2569.pdf,train/2569.pdf,0.19038840925571723
1470,2262,1978.pdf,train/1978.pdf,0.19033107212474434
1471,1740,2581.pdf,train/2581.pdf,0.1903225357110126
1472,2178,1826.pdf,train/1826.pdf,0.19031962588653256
1473,890,289.pdf,train/289.pdf,0.1903037980462668
1474,1767,2973.pdf,train/2973.pdf,0.190300228897434
1475,2420,2257.pdf,train/2257.pdf,0.19029079843893024
1476,833,2000.pdf,train/2000.pdf,0.19028399711455796
1477,1277,674.pdf,train/674.pdf,0.19022524233945481
1478,1986,2347.pdf,train/2347.pdf,0.19017500109633903
1479,1049,1091.pdf,train/1091.pdf,0.19015031042080582
1480,1104,105.pdf,train/105.pdf,0.19014709848069292
1481,2503,2125.pdf,train/2125.pdf,0.19014028124513707
1482,2179,2491.pdf,train/2491.pdf,0.1901113771683741
1483,1912,2555.pdf,train/2555.pdf,0.19008305141941484
1484,1372,2777.pdf,train/2777.pdf,0.19004054628788655
1485,1644,1106.pdf,train/1106.pdf,0.18995349712480877
1486,1963,872.pdf,train/872.pdf,0.18994470313122644
1487,1729,2208.pdf,train/2208.pdf,0.18989908955784557
1488,1904,1937.pdf,train/1937.pdf,0.18984730431317018
1489,2163,2447.pdf,train/2447.pdf,0.18984318843351436
1490,2777,2906.pdf,train/2906.pdf,0.18983602391873777
1491,1716,2793.pdf,train/2793.pdf,0.1897015574089128
1492,149,2261.pdf,train/2261.pdf,0.1896733681182363
1493,1192,2990.pdf,train/2990.pdf,0.18959516157725645
1494,1733,1098.pdf,train/1098.pdf,0.1895874369696724
1495,1223,2576.pdf,train/2576.pdf,0.1895851364834236
1496,1648,1884.pdf,train/1884.pdf,0.189510400124817
1497,146,2936.pdf,train/2936.pdf,0.18949662574636822
1498,2319,1401.pdf,train/1401.pdf,0.18948263612805602
1499,2223,1239.pdf,train/1239.pdf,0.18946161301825698
1500,1373,3482.pdf,train/3482.pdf,0.18944509452552
1501,2162,1600.pdf,train/1600.pdf,0.18944043651259337
1502,2433,3161.pdf,train/3161.pdf,0.18942296791076227
1503,1290,3246.pdf,train/3246.pdf,0.18941978119722686
1504,340,228.pdf,train/228.pdf,0.18940759379159713
1505,740,2773.pdf,train/2773.pdf,0.189309772867002
1506,612,1624.pdf,train/1624.pdf,0.18925130103232002
1507,2188,2650.pdf,train/2650.pdf,0.18924665537827642
1508,2435,1789.pdf,train/1789.pdf,0.18921409128458566
1509,1486,2356.pdf,train/2356.pdf,0.18917424850285405
1510,1231,1914.pdf,train/1914.pdf,0.18913147127374516
1511,428,364.pdf,train/364.pdf,0.18912002976856876
1512,2710,385.pdf,train/385.pdf,0.18911304618870164
1513,1782,3310.pdf,train/3310.pdf,0.18904354819133404
1514,2729,353.pdf,train/353.pdf,0.18901402855944535
1515,405,1419.pdf,train/1419.pdf,0.18898220438767013
1516,2590,2078.pdf,train/2078.pdf,0.18895852905887492
1517,958,1899.pdf,train/1899.pdf,0.18890474351540124
1518,668,789.pdf,train/789.pdf,0.1888663092718275
1519,1710,1265.pdf,train/1265.pdf,0.18886052903401193
1520,634,3556.pdf,train/3556.pdf,0.1888539185629421
1521,789,1118.pdf,train/1118.pdf,0.1888415373472355
1522,1221,2238.pdf,train/2238.pdf,0.18882399360919744
1523,2602,2911.pdf,train/2911.pdf,0.18874502740237806
1524,90,2473.pdf,train/2473.pdf,0.1886909747769669
1525,1996,1100.pdf,train/1100.pdf,0.18868618648894708
1526,2342,1603.pdf,train/1603.pdf,0.1886669768216254
1527,1765,722.pdf,train/722.pdf,0.1886580757191685
1528,1016,3453.pdf,train/3453.pdf,0.18863895034013067
1529,849,2799.pdf,train/2799.pdf,0.1885647280077852
1530,347,1960.pdf,train/1960.pdf,0.18855245192540634
1531,1699,652.pdf,train/652.pdf,0.18854639237305285
1532,1390,2561.pdf,train/2561.pdf,0.1883881155652047
1533,2778,743.pdf,train/743.pdf,0.1883444829580819
1534,264,1145.pdf,train/1145.pdf,0.18833786585086792
1535,1534,2182.pdf,train/2182.pdf,0.18826285471577178
1536,838,3322.pdf,train/3322.pdf,0.18825422972014438
1537,245,1193.pdf,train/1193.pdf,0.188238208587166
1538,2689,811.pdf,train/811.pdf,0.18817940067336994
1539,1381,729.pdf,train/729.pdf,0.18816278583007306
1540,1548,1272.pdf,train/1272.pdf,0.18813521158016788
1541,242,375.pdf,train/375.pdf,0.18813312026365753
1542,503,2918.pdf,train/2918.pdf,0.1881280255642431
1543,548,2259.pdf,train/2259.pdf,0.1881142944750116
1544,216,1385.pdf,train/1385.pdf,0.18810728666448495
1545,775,1681.pdf,train/1681.pdf,0.18809430527646293
1546,2534,386.pdf,train/386.pdf,0.18806724793157942
1547,1114,3279.pdf,train/3279.pdf,0.18805685923560583
1548,1487,1887.pdf,train/1887.pdf,0.1880327649660502
1549,1469,1878.pdf,train/1878.pdf,0.18800764636884051
1550,462,1342.pdf,train/1342.pdf,0.1879933017567675
1551,655,158.pdf,train/158.pdf,0.18797794549611047
1552,183,3155.pdf,train/3155.pdf,0.18788009456096427
1553,777,3096.pdf,train/3096.pdf,0.18786302981858227
1554,737,3323.pdf,train/3323.pdf,0.187846262636721
1555,215,611.pdf,train/611.pdf,0.18778835361190327
1556,1272,648.pdf,train/648.pdf,0.18777218950081376
1557,2631,568.pdf,train/568.pdf,0.1876586265288025
1558,2499,812.pdf,train/812.pdf,0.18764349739093297
1559,906,909.pdf,train/909.pdf,0.18763617579564884
1560,732,1246.pdf,train/1246.pdf,0.1875906066476533
1561,1443,888.pdf,train/888.pdf,0.18758388294423414
1562,1606,3329.pdf,train/3329.pdf,0.18757917155597356
1563,515,3179.pdf,train/3179.pdf,0.187562628667741
1564,316,1555.pdf,train/1555.pdf,0.18755301746140166
1565,2368,427.pdf,train/427.pdf,0.1875508259895223
1566,2191,55.pdf,train/55.pdf,0.18744837407243953
1567,824,2809.pdf,train/2809.pdf,0.18742684881006808
1568,2226,3406.pdf,train/3406.pdf,0.187357572053612
1569,648,616.pdf,train/616.pdf,0.18732920275265147
1570,1493,1892.pdf,train/1892.pdf,0.18728261978651947
1571,1342,3509.pdf,train/3509.pdf,0.18724638022319484
1572,369,2925.pdf,train/2925.pdf,0.18724041846739808
1573,2320,195.pdf,train/195.pdf,0.18723625484919487
1574,1448,3504.pdf,train/3504.pdf,0.1871753084175951
1575,38,955.pdf,train/955.pdf,0.18712600343252817
1576,238,1408.pdf,train/1408.pdf,0.18707161048694862
1577,1499,3061.pdf,train/3061.pdf,0.18700975229594075
1578,1649,2433.pdf,train/2433.pdf,0.18700068979532092
1579,222,163.pdf,train/163.pdf,0.18696677799323988
1580,2347,1171.pdf,train/1171.pdf,0.18694457848412901
1581,2245,587.pdf,train/587.pdf,0.18692658989834973
1582,153,3143.pdf,train/3143.pdf,0.18692316320041025
1583,1514,36.pdf,train/36.pdf,0.18687268598952597
1584,1625,1310.pdf,train/1310.pdf,0.18686184263425606
1585,2743,186.pdf,train/186.pdf,0.18686087909267596
1586,1182,3287.pdf,train/3287.pdf,0.18682123163324055
1587,252,1150.pdf,train/1150.pdf,0.18679959852947192
1588,1527,1312.pdf,train/1312.pdf,0.1867621104188873
1589,681,3620.pdf,train/3620.pdf,0.18676104942098973
1590,297,2869.pdf,train/2869.pdf,0.1867571526780217
1591,1256,700.pdf,train/700.pdf,0.1867517016775489
1592,197,759.pdf,train/759.pdf,0.18669646829722072
1593,206,1568.pdf,train/1568.pdf,0.1866962252706273
1594,901,1251.pdf,train/1251.pdf,0.1866693665274356
1595,653,602.pdf,train/602.pdf,0.18666825045190966
1596,1403,1918.pdf,train/1918.pdf,0.1866619494231344
1597,2001,2408.pdf,train/2408.pdf,0.18661193760903644
1598,1795,3258.pdf,train/3258.pdf,0.18659555822047375
1599,72,1190.pdf,train/1190.pdf,0.18659012706827585
1600,938,855.pdf,train/855.pdf,0.18652801529270988
1601,2490,1389.pdf,train/1389.pdf,0.18651000326111292
1602,1317,3050.pdf,train/3050.pdf,0.18650338988190215
1603,2090,3611.pdf,train/3611.pdf,0.1864707027570466
1604,1543,2747.pdf,train/2747.pdf,0.18643671352551017
1605,2666,1567.pdf,train/1567.pdf,0.18643449784351485
1606,2095,1774.pdf,train/1774.pdf,0.1864053502521677
1607,21,2089.pdf,train/2089.pdf,0.18635403972521206
1608,827,116.pdf,train/116.pdf,0.18627592426004683
1609,1170,1321.pdf,train/1321.pdf,0.18625043517318401
1610,1208,2760.pdf,train/2760.pdf,0.18620888392623292
1611,1024,713.pdf,train/713.pdf,0.18616383181034477
1612,463,3233.pdf,train/3233.pdf,0.18613359047705652
1613,1173,845.pdf,train/845.pdf,0.1861174835657988
1614,1362,1524.pdf,train/1524.pdf,0.18608834109637482
1615,522,3186.pdf,train/3186.pdf,0.18606928690225968
1616,484,3421.pdf,train/3421.pdf,0.18603741674941607
1617,308,943.pdf,train/943.pdf,0.1860052136240416
1618,1992,1672.pdf,train/1672.pdf,0.18600205594928698
1619,1552,2784.pdf,train/2784.pdf,0.18595155534259228
1620,782,2439.pdf,train/2439.pdf,0.18593296952152943
1621,319,2909.pdf,train/2909.pdf,0.18593064593159475
1622,352,562.pdf,train/562.pdf,0.18592059953708945
1623,676,776.pdf,train/776.pdf,0.18587100048145277
1624,1564,1716.pdf,train/1716.pdf,0.18580877505158575
1625,1385,1040.pdf,train/1040.pdf,0.18574027841091878
1626,1322,1120.pdf,train/1120.pdf,0.18572376996214077
1627,408,67.pdf,train/67.pdf,0.1857167879875756
1628,1906,1921.pdf,train/1921.pdf,0.18567335064456142
1629,2599,967.pdf,train/967.pdf,0.18566767022714623
1630,223,2868.pdf,train/2868.pdf,0.18558052834462246
1631,1351,1493.pdf,train/1493.pdf,0.185575690790986
1632,694,560.pdf,train/560.pdf,0.1855473588386164
1633,1616,1489.pdf,train/1489.pdf,0.18550537507892972
1634,1937,3449.pdf,train/3449.pdf,0.18549371108053078
1635,2337,2493.pdf,train/2493.pdf,0.18543795685659822
1636,1427,1267.pdf,train/1267.pdf,0.18534838349180457
1637,529,213.pdf,train/213.pdf,0.18533537814658574
1638,2776,2053.pdf,train/2053.pdf,0.18530223388247366
1639,1993,1666.pdf,train/1666.pdf,0.1852959446652399
1640,1462,2154.pdf,train/2154.pdf,0.18527237400510047
1641,2717,1162.pdf,train/1162.pdf,0.18523517868232542
1642,619,1619.pdf,train/1619.pdf,0.18515906850733277
1643,14,1033.pdf,train/1033.pdf,0.1850850460117283
1644,1730,1715.pdf,train/1715.pdf,0.18505675956943932
1645,192,2920.pdf,train/2920.pdf,0.18505382126068923
1646,2343,1617.pdf,train/1617.pdf,0.1850388854180834
1647,719,1078.pdf,train/1078.pdf,0.18501456043079825
1648,500,1593.pdf,train/1593.pdf,0.18500730319946912
1649,696,3191.pdf,train/3191.pdf,0.18482538321348663
1650,2532,1174.pdf,train/1174.pdf,0.18481960068775888
1651,332,2510.pdf,train/2510.pdf,0.18481248919886045
1652,630,1816.pdf,train/1816.pdf,0.1848021500640055
1653,1520,1448.pdf,train/1448.pdf,0.18479322448042387
1654,2603,2905.pdf,train/2905.pdf,0.18478071455641326
1655,577,2661.pdf,train/2661.pdf,0.18475440198855567
1656,201,3343.pdf,train/3343.pdf,0.18472500283711435
1657,306,2060.pdf,train/2060.pdf,0.18469912659172533
1658,616,2338.pdf,train/2338.pdf,0.18467905148122835
1659,309,3418.pdf,train/3418.pdf,0.18467522544999782
1660,243,361.pdf,train/361.pdf,0.18467027688219434
1661,1295,1323.pdf,train/1323.pdf,0.1846524193743169
1662,937,15.pdf,train/15.pdf,0.18462844370656792
1663,1465,877.pdf,train/877.pdf,0.18460307131328546
1664,1485,3048.pdf,train/3048.pdf,0.18457477566536487
1665,3,202.pdf,train/202.pdf,0.18456720346433725
1666,858,2216.pdf,train/2216.pdf,0.18455720584798285
1667,2530,1606.pdf,train/1606.pdf,0.18452640510538462
1668,575,64.pdf,train/64.pdf,0.18452224653880636
1669,2616,2534.pdf,train/2534.pdf,0.18445225698347295
1670,1882,3488.pdf,train/3488.pdf,0.1844436087994051
1671,2210,2693.pdf,train/2693.pdf,0.1844311571354933
1672,1936,2757.pdf,train/2757.pdf,0.18438927398964677
1673,583,2885.pdf,train/2885.pdf,0.18437841205758135
1674,232,2115.pdf,train/2115.pdf,0.18434887032423888
1675,35,1557.pdf,train/1557.pdf,0.18432613376366022
1676,1349,113.pdf,train/113.pdf,0.18421756576243062
1677,961,1655.pdf,train/1655.pdf,0.1841942395279245
1678,942,2604.pdf,train/2604.pdf,0.1841886917173642
1679,2137,1364.pdf,train/1364.pdf,0.18418769367903806
1680,624,1180.pdf,train/1180.pdf,0.18416553892748377
1681,1983,1128.pdf,train/1128.pdf,0.1841335900265696
1682,770,3082.pdf,train/3082.pdf,0.18409945400384536
1683,1193,3456.pdf,train/3456.pdf,0.18407404596072227
1684,1840,3265.pdf,train/3265.pdf,0.18401996563504658
1685,590,1340.pdf,train/1340.pdf,0.1839503990503617
1686,852,1290.pdf,train/1290.pdf,0.18394851914722699
1687,1055,267.pdf,train/267.pdf,0.183948318439362
1688,404,833.pdf,train/833.pdf,0.1839109333048277
1689,300,162.pdf,train/162.pdf,0.18388077679817774
1690,2036,654.pdf,train/654.pdf,0.18386769059314897
1691,892,1292.pdf,train/1292.pdf,0.1838157000946454
1692,2220,961.pdf,train/961.pdf,0.18381077922976954
1693,2249,3176.pdf,train/3176.pdf,0.18380773198285888
1694,2127,2686.pdf,train/2686.pdf,0.18379261499093275
1695,249,3035.pdf,train/3035.pdf,0.18375452005737786
1696,968,1132.pdf,train/1132.pdf,0.18374372416144935
1697,441,1632.pdf,train/1632.pdf,0.18369633733509635
1698,749,3280.pdf,train/3280.pdf,0.18369060126588005
1699,130,3369.pdf,train/3369.pdf,0.18366695597412588
1700,1260,2010.pdf,train/2010.pdf,0.18364903692101656
1701,1732,2591.pdf,train/2591.pdf,0.1836356958854663
1702,2649,1771.pdf,train/1771.pdf,0.18362505637852503
1703,592,3557.pdf,train/3557.pdf,0.18359368155228944
1704,2311,2861.pdf,train/2861.pdf,0.18344927307234274
1705,2688,51.pdf,train/51.pdf,0.18340297091282357
1706,1829,2423.pdf,train/2423.pdf,0.18339587312665714
1707,1835,3098.pdf,train/3098.pdf,0.18337191453250315
1708,304,957.pdf,train/957.pdf,0.18335791874283763
1709,394,614.pdf,train/614.pdf,0.1833424590893658
1710,2054,2742.pdf,train/2742.pdf,0.18331543851065848
1711,50,1386.pdf,train/1386.pdf,0.18330605005593373
1712,771,301.pdf,train/301.pdf,0.18329248321060404
1713,2637,1759.pdf,train/1759.pdf,0.18328633202813555
1714,715,3647.pdf,train/3647.pdf,0.1832721559055653
1715,2202,197.pdf,train/197.pdf,0.18326784991566245
1716,234,822.pdf,train/822.pdf,0.18325555575441108
1717,883,3650.pdf,train/3650.pdf,0.1832365727945356
1718,2719,3013.pdf,train/3013.pdf,0.1832044583042131
1719,1595,2235.pdf,train/2235.pdf,0.18310069713302224
1720,1148,1137.pdf,train/1137.pdf,0.18309526608132354
1721,565,3351.pdf,train/3351.pdf,0.18306540752246075
1722,2766,3403.pdf,train/3403.pdf,0.18306044510015376
1723,1267,2986.pdf,train/2986.pdf,0.18292937275270685
1724,1515,2633.pdf,train/2633.pdf,0.1829284070778211
1725,561,2701.pdf,train/2701.pdf,0.1829140832603859
1726,814,2160.pdf,train/2160.pdf,0.18282378415085915
1727,2551,1808.pdf,train/1808.pdf,0.18276833332786224
1728,1492,2343.pdf,train/2343.pdf,0.18276220134243398
1729,1867,3463.pdf,train/3463.pdf,0.18273678856134623
1730,2709,1639.pdf,train/1639.pdf,0.18272927177228895
1731,1103,1491.pdf,train/1491.pdf,0.1827019696055604
1732,2339,368.pdf,train/368.pdf,0.18269563924135337
1733,84,1147.pdf,train/1147.pdf,0.18265991539367973
1734,1162,1686.pdf,train/1686.pdf,0.18263844400821422
1735,1968,3267.pdf,train/3267.pdf,0.18259350976098673
1736,77,1812.pdf,train/1812.pdf,0.18258542440800665
1737,357,1009.pdf,train/1009.pdf,0.18257708763719294
1738,51,174.pdf,train/174.pdf,0.18256465946811581
1739,2286,2901.pdf,train/2901.pdf,0.1825612616543481
1740,1282,2164.pdf,train/2164.pdf,0.18250676689346354
1741,1359,2039.pdf,train/2039.pdf,0.18248749316590085
1742,2497,621.pdf,train/621.pdf,0.1824830077320884
1743,842,2982.pdf,train/2982.pdf,0.1824321767241822
1744,2535,3005.pdf,train/3005.pdf,0.18242818517080453
1745,1460,2140.pdf,train/2140.pdf,0.1823958976706239
1746,1556,2974.pdf,train/2974.pdf,0.18237621857393288
1747,1786,130.pdf,train/130.pdf,0.1823659721175617
1748,20,2506.pdf,train/2506.pdf,0.18235987613186308
1749,1031,2215.pdf,train/2215.pdf,0.18234846401711097
1750,520,1949.pdf,train/1949.pdf,0.18226171642149427
1751,2205,183.pdf,train/183.pdf,0.18225086989593428
1752,2014,1868.pdf,train/1868.pdf,0.18222069702472063
1753,2190,815.pdf,train/815.pdf,0.1822205129063729
1754,175,1971.pdf,train/1971.pdf,0.18221056020958157
1755,1142,3047.pdf,train/3047.pdf,0.18218517436597936
1756,406,2104.pdf,train/2104.pdf,0.1821705235812339
1757,2312,624.pdf,train/624.pdf,0.18214701450076398
1758,2485,1202.pdf,train/1202.pdf,0.18212289404288523
1759,2173,3016.pdf,train/3016.pdf,0.1821169729954884
1760,867,1910.pdf,train/1910.pdf,0.1820721701932077
1761,74,376.pdf,train/376.pdf,0.1820260252176798
1762,680,1037.pdf,train/1037.pdf,0.18201885765639908
1763,2510,3207.pdf,train/3207.pdf,0.18197956679853994
1764,189,2277.pdf,train/2277.pdf,0.18194824597971115
1765,1744,508.pdf,train/508.pdf,0.18188027972059695
1766,1406,268.pdf,train/268.pdf,0.18186766777805546
1767,1922,286.pdf,train/286.pdf,0.181851737202355
1768,952,1866.pdf,train/1866.pdf,0.18184303517379766
1769,1987,2353.pdf,train/2353.pdf,0.18182819996511634
1770,2386,3571.pdf,train/3571.pdf,0.18181512735464325
1771,1827,2345.pdf,train/2345.pdf,0.18180555886784622
1772,2753,3239.pdf,train/3239.pdf,0.18180545499269835
1773,1631,860.pdf,train/860.pdf,0.1817997070740904
1774,965,1668.pdf,train/1668.pdf,0.18177260713788534
1775,139,968.pdf,train/968.pdf,0.18174136212015796
1776,2466,769.pdf,train/769.pdf,0.1816878110297764
1777,1903,1089.pdf,train/1089.pdf,0.1816867607849649
1778,2122,2862.pdf,train/2862.pdf,0.1816493882601041
1779,1690,849.pdf,train/849.pdf,0.18159466485034345
1780,1900,247.pdf,train/247.pdf,0.1815635513182005
1781,1357,2987.pdf,train/2987.pdf,0.1815593958151632
1782,1018,908.pdf,train/908.pdf,0.18153810028972725
1783,1923,1712.pdf,train/1712.pdf,0.18151260224485055
1784,279,2100.pdf,train/2100.pdf,0.18146000720041136
1785,1121,1334.pdf,train/1334.pdf,0.18145547097747927
1786,1653,2341.pdf,train/2341.pdf,0.1814312878117742
1787,913,2770.pdf,train/2770.pdf,0.1813995600669135
1788,1896,2543.pdf,train/2543.pdf,0.18136490975371874
1789,59,2894.pdf,train/2894.pdf,0.18132406685431054
1790,1617,2180.pdf,train/2180.pdf,0.1812974435215182
1791,1866,1512.pdf,train/1512.pdf,0.18129741550410947
1792,1172,3536.pdf,train/3536.pdf,0.1811703744011133
1793,2344,383.pdf,train/383.pdf,0.18113597254347547
1794,1848,1328.pdf,train/1328.pdf,0.18109169114392584
1795,951,1696.pdf,train/1696.pdf,0.18105103077670484
1796,1323,1134.pdf,train/1134.pdf,0.18101312887561138
1797,1583,1099.pdf,train/1099.pdf,0.18097142439136638
1798,1398,517.pdf,train/517.pdf,0.1809234473860898
1799,2086,2296.pdf,train/2296.pdf,0.18090127201857675
1800,2714,1163.pdf,train/1163.pdf,0.18079356453719808
1801,1111,2601.pdf,train/2601.pdf,0.18074917148811984
1802,1895,3649.pdf,train/3649.pdf,0.18074622132283638
1803,1541,2021.pdf,train/2021.pdf,0.18073551719823397
1804,218,1391.pdf,train/1391.pdf,0.18071006674721443
1805,885,2228.pdf,train/2228.pdf,0.18067931542101653
1806,2270,3606.pdf,train/3606.pdf,0.18065881606512108
1807,1990,480.pdf,train/480.pdf,0.18065284875578697
1808,1894,2557.pdf,train/2557.pdf,0.18062733103325124
1809,1794,2146.pdf,train/2146.pdf,0.18060515158945817
1810,1837,858.pdf,train/858.pdf,0.1805727111334088
1811,1415,1717.pdf,train/1717.pdf,0.180530860563595
1812,331,1019.pdf,train/1019.pdf,0.1804370684726283
1813,2263,2281.pdf,train/2281.pdf,0.1804361491695165
1814,71,404.pdf,train/404.pdf,0.18040559546914714
1815,2671,781.pdf,train/781.pdf,0.18040240089074322
1816,1258,3483.pdf,train/3483.pdf,0.18037103443504546
1817,2400,1548.pdf,train/1548.pdf,0.18035643840347132
1818,1045,1085.pdf,train/1085.pdf,0.18033564342865116
1819,2359,3001.pdf,train/3001.pdf,0.18033220277237685
1820,69,3208.pdf,train/3208.pdf,0.18023936112468317
1821,1598,2976.pdf,train/2976.pdf,0.18018240880553588
1822,1229,266.pdf,train/266.pdf,0.1801023997221487
1823,1303,3087.pdf,train/3087.pdf,0.18009941830419043
1824,112,2895.pdf,train/2895.pdf,0.18009727332554348
1825,2247,1007.pdf,train/1007.pdf,0.18005658354969056
1826,1087,3325.pdf,train/3325.pdf,0.18003030671373937
1827,66,1379.pdf,train/1379.pdf,0.17993019992178072
1828,1209,925.pdf,train/925.pdf,0.17987095582642448
1829,2644,583.pdf,train/583.pdf,0.1798645971301338
1830,954,1872.pdf,train/1872.pdf,0.17985460450768867
1831,646,170.pdf,train/170.pdf,0.17984328200605526
1832,1814,440.pdf,train/440.pdf,0.1798204831190854
1833,1960,3529.pdf,train/3529.pdf,0.17976011846651302
1834,2259,236.pdf,train/236.pdf,0.1797188277200809
1835,861,2558.pdf,train/2558.pdf,0.17969946171788406
1836,2549,422.pdf,train/422.pdf,0.17967693931175532
1837,284,2672.pdf,train/2672.pdf,0.17967367964645597
1838,122,613.pdf,train/613.pdf,0.1795761971662523
1839,601,373.pdf,train/373.pdf,0.1795504628195679
1840,868,248.pdf,train/248.pdf,0.17951885557246636
1841,995,3255.pdf,train/3255.pdf,0.17942539862449364
1842,2524,1148.pdf,train/1148.pdf,0.17941821388821558
1843,851,2941.pdf,train/2941.pdf,0.17941427999934048
1844,2158,2490.pdf,train/2490.pdf,0.17939645191607098
1845,1618,690.pdf,train/690.pdf,0.17931750149462786
1846,993,1324.pdf,train/1324.pdf,0.17921130453081763
1847,1681,2630.pdf,train/2630.pdf,0.179191929870198
1848,1720,726.pdf,train/726.pdf,0.17918696075303164
1849,17,2260.pdf,train/2260.pdf,0.17917326515396856
1850,337,3626.pdf,train/3626.pdf,0.17914513303338725
1851,1570,1931.pdf,train/1931.pdf,0.17911067115620635
1852,1763,2797.pdf,train/2797.pdf,0.1790885634635025
1853,1127,313.pdf,train/313.pdf,0.1790866959144716
1854,1813,454.pdf,train/454.pdf,0.17902949344852404
1855,2055,2024.pdf,train/2024.pdf,0.17901567466279492
1856,1734,1926.pdf,train/1926.pdf,0.17893629231892966
1857,1452,3276.pdf,train/3276.pdf,0.17883048532639287
1858,56,49.pdf,train/49.pdf,0.17877652927697996
1859,955,3056.pdf,train/3056.pdf,0.17876904055810014
1860,766,2161.pdf,train/2161.pdf,0.17875956497114165
1861,1844,2609.pdf,train/2609.pdf,0.1787114178286128
1862,322,2935.pdf,train/2935.pdf,0.1786004086464526
1863,1236,1096.pdf,train/1096.pdf,0.17858373777105066
1864,2100,1990.pdf,train/1990.pdf,0.1785276387497602
1865,1437,903.pdf,train/903.pdf,0.17851646435597837
1866,435,1627.pdf,train/1627.pdf,0.17841959378637767
1867,1259,1519.pdf,train/1519.pdf,0.17839614784464317
1868,2370,802.pdf,train/802.pdf,0.17835741812861922
1869,2781,2084.pdf,train/2084.pdf,0.17831731886656796
1870,283,77.pdf,train/77.pdf,0.1783091273628423
1871,620,2310.pdf,train/2310.pdf,0.17823428561842433
1872,700,1976.pdf,train/1976.pdf,0.1782215814260395
1873,2509,2119.pdf,train/2119.pdf,0.17818421577992857
1874,1949,2192.pdf,train/2192.pdf,0.17817313614184524
1875,1037,2229.pdf,train/2229.pdf,0.17812061298824208
1876,2741,3563.pdf,train/3563.pdf,0.17809698790410128
1877,1269,884.pdf,train/884.pdf,0.17809198130832485
1878,434,2306.pdf,train/2306.pdf,0.17808741749207674
1879,1757,3112.pdf,train/3112.pdf,0.17808360310175134
1880,1020,2981.pdf,train/2981.pdf,0.1780799765719147
1881,659,979.pdf,train/979.pdf,0.17807799979616254
1882,2487,2694.pdf,train/2694.pdf,0.1780457891374687
1883,1847,864.pdf,train/864.pdf,0.1780420341227968
1884,2376,2653.pdf,train/2653.pdf,0.17800289875599204
1885,148,1768.pdf,train/1768.pdf,0.17799327048467695
1886,973,2349.pdf,train/2349.pdf,0.17796623391587507
1887,2101,1748.pdf,train/1748.pdf,0.17796002009287895
1888,2725,1638.pdf,train/1638.pdf,0.1779543351621398
1889,1787,642.pdf,train/642.pdf,0.1779204811650027
1890,261,2316.pdf,train/2316.pdf,0.17790739737698122
